player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Josh Jones,11816,S,DAL,3,0,0,,0,0,9,72.2,71.8,75.1,,,71.6,0,0,0,,0,0,0,0,0,0,0,0,2,9,9,0,0,0,0,0,0,9,0,0,6,0,1,0,0,0,0,0,
Larry Ogunjobi,11820,DI,CLV,15,12,1,,2,0,8,66.5,56,25.3,58.1,60.2,51,7,23,0,,10,5,0,7,0,0,6,0,0,2,779,779,415,310,3,51,0,0,432,345,0,31,33,0,36,0,0,0,
Ahkello Witherspoon,11821,CB,SF,11,2,0,57.1,0,0,28,58.3,56.5,21.8,56.2,56.3,30.1,0,1,1,76,23.7,9,5,3,117.1,32,0,46,508,368,575,1,0,0,1,0,0,574,1,206,20,6,27,56,1,7,474,189,14.8
Dawuane Smoot,11823,ED,JAX,16,3,0,,0,0,15,61.2,45.1,71.1,52,38.8,53,2,10,0,,12.5,2,0,1,0,0,6,0,0,1,404,404,4,40,191,169,0,0,291,112,0,13,11,0,18,0,0,0,
Jordan Willis,11828,ED,NYJ,9,2,0,100,0,1,22,48.1,73.2,84.2,74.8,66.8,56.8,2,8,0,15,14.3,1,0,0,118.8,2,1,3,0,18,162,159,0,3,139,17,0,3,105,39,0,4,4,2,11,0,27,7,13.5
Chris Wormley,11829,DI,BLT,17,18,2,,1,0,3,63.6,65.6,72,53.7,69.9,73.7,4,10,0,,2.4,1,0,1,0,0,2,1,0,0,481,480,0,258,43,179,0,1,251,230,0,16,23,0,16,0,0,0,
Duke Riley,11830,LB,PHI,9,1,0,33.3,0,0,24,64.4,73.2,69.8,59.7,71.1,39.3,0,0,0,20,33.3,2,0,0,57.6,1,0,29,1,9,35,3,0,0,3,0,0,32,2,24,2,3,3,3,0,0,20,2,20
Alex Anzalone,11831,LB,NO,2,1,0,80,0,0,20,49,49.1,77.5,68.8,51.7,80.2,0,0,0,21,0,0,0,0,112.5,4,1,34,0,35,46,4,0,0,4,0,0,42,4,7,8,3,6,5,1,0,55,13,13.8
Daeshon Hall,11832,ED,PHI,7,0,0,100,0,0,24,60,60.1,79.9,62.5,54.6,74,1,0,0,9,0,0,0,0,104.2,1,1,0,0,1,50,50,0,5,37,8,0,0,33,16,0,4,3,1,2,0,9,4,9
Tim Williams,11833,ED,GB,4,0,0,,0,0,12,61.5,55.6,16.6,68.4,38.8,73.9,0,5,0,,0,0,0,1,0,0,0,1,0,4,75,74,0,0,74,0,0,1,58,13,0,2,2,0,5,0,0,0,
Tarell Basham,11835,ED,NYJ,16,6,4,64.3,0,0,22,70.1,73.1,87.7,67.1,67.5,40,3,34,1,41,17.6,6,1,0,56.5,9,2,10,0,75,590,579,0,4,550,25,0,11,329,186,1,19,22,14,39,0,103,65,11.4
Fabian Moreau,11836,CB,WAS,12,8,0,80,0,0,32,56.4,52.7,85.9,,34,45.4,0,0,3,45,17.9,10,2,4,97,40,0,56,376,411,664,1,0,0,1,0,6,663,0,253,225,13,38,50,0,2,504,253,12.6
Eddie Vanderdoes,11843,DI,HST,3,1,0,,0,0,13,60,52.7,79.9,49.5,56.1,72.8,0,0,0,,0,0,0,0,0,0,0,0,0,0,78,78,15,42,4,17,0,0,34,44,0,4,8,0,0,0,0,0,
Shaquill Griffin,11845,CB,SEA,16,10,0,60,0,0,29,77,78,89.5,51.3,75.4,44,0,1,0,50,18.8,16,14,2,94.4,42,0,56,876,679,1044,79,0,0,79,0,0,965,5,360,33,16,59,70,1,2,551,153,13.1
Jourdan Lewis,11846,CB,DAL,15,5,0,70.2,1,0,9,65.5,68.7,86.1,69.8,72.6,85.1,0,1,2,65,2.1,1,4,1,103.3,40,4,31,81,396,590,20,0,0,20,0,8,570,27,167,449,18,41,57,5,3,545,298,13.6
John Johnson III,11847,S,LA,6,16,0,70.6,0,0,26,56.9,53.5,80.2,65.9,47.1,46.6,0,0,2,40,17.2,10,0,1,85.3,12,0,182,19,237,395,6,0,0,6,0,153,389,1,157,35,9,32,17,0,1,181,67,15.1
Montravius Adams,11848,DI,GB,16,5,2,,0,0,12,59.4,41.3,83.3,54.6,36.4,74.3,1,1,0,,0,0,0,0,0,0,0,1,0,1,206,205,7,168,4,26,0,1,122,83,0,6,8,0,2,0,0,0,
Delano Hill,11849,S,SEA,10,5,0,66.7,0,0,29,63.6,54,82.9,68.1,28.9,52.8,0,1,0,45,17.9,5,0,0,109.7,4,0,38,4,193,307,24,0,0,24,0,225,283,3,111,16,2,18,6,1,0,75,26,18.8
Cameron Sutton,11850,CB,PIT,16,0,0,50,0,0,25,74.1,74.5,80.8,64.1,67.5,69.1,0,0,1,17,7.7,1,4,1,47,13,1,78,27,227,268,7,0,0,7,0,19,261,4,37,135,4,12,26,1,0,120,50,9.2
Rasul Douglas,11854,CB,PHI,16,4,0,51.7,3,0,24,50.2,52.4,53.8,77.2,62.9,53.3,1,0,0,69,14.3,6,9,9,101.3,31,0,41,525,393,583,4,0,0,4,0,4,579,2,188,9,11,32,60,1,4,488,100,15.7
Trey Hendrickson,11858,ED,NO,14,4,1,50,1,1,20,51,68.3,49.2,63.3,77.3,59.1,5,18,0,8,20,4,0,4,60.4,1,7,5,0,9,456,451,0,19,421,11,0,5,310,137,0,18,12,2,30,0,8,12,8
Vince Biegel,11863,ED,MIA,15,21,0,75,0,0,17,75.8,69.8,74.5,59.7,69.5,55,11,19,1,21,13.6,8,0,1,50,3,4,45,0,71,627,576,0,3,558,15,0,51,317,239,5,22,30,4,34,0,24,13,8
Jaleel Johnson,11864,DI,MIN,18,9,0,,0,0,18,69.4,50.6,87.3,54.8,43.7,60.9,1,6,0,,9.7,3,0,0,0,0,4,0,0,1,433,433,136,271,0,26,0,0,256,176,0,14,19,0,11,0,0,0,
Tedric Thompson,11866,S,SEA,6,5,0,66.7,0,0,29,48.3,46.6,84.5,,46.5,62,0,0,2,41,14.3,3,0,1,61.8,8,0,21,1,266,387,5,0,0,5,0,338,382,0,121,22,1,13,12,0,0,126,16,15.8
Eddie Jackson,11867,S,CHI,16,8,0,54.8,0,0,6,66.1,67,49.6,79,67,40.5,0,3,2,35,19.2,14,4,2,69.1,23,1,260,6,650,1061,20,0,0,20,0,541,1041,10,401,233,16,51,42,4,2,256,103,11.1
Rayshawn Jenkins,11868,S,LAC,16,13,0,54.5,0,0,27,67.5,63.1,59.9,72.3,50.3,51.9,1,3,3,46,18,11,0,1,60,6,0,55,0,549,964,8,0,0,8,0,876,956,7,408,25,6,37,11,4,0,161,21,26.8
Carl Lawson,11871,ED,CIN,12,3,0,88.9,1,0,7,36.4,55.5,33.8,64.3,61,41.3,16,14,0,28,20,4,0,4,118.8,8,5,4,0,28,457,450,0,4,435,11,0,7,268,161,3,9,13,9,35,0,124,82,15.5
Mack Hollins,11873,WR,MIA,1,0,0,,2,0,17,60,60,62.9,,,,0,0,0,,,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Tarik Cohen,11874,HB,CHI,1,0,0,,0,0,6,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Ben Gedeon,11875,LB,MIN,8,5,0,75,0,0,18,40,60.1,76.5,56.6,75.9,83.5,0,0,0,15,0,0,0,0,101,3,0,82,0,39,102,11,0,0,11,0,4,91,2,61,5,4,8,4,0,0,35,23,11.7
Montae Nicholson,11878,S,WAS,13,10,0,58.8,0,0,32,49.3,50.1,34.7,53.1,57,61.2,0,0,2,21,14.5,10,2,4,70.6,10,0,144,6,529,873,7,0,0,7,0,683,866,7,337,33,6,49,17,0,2,81,29,8.1
Jalen Reeves-Maybin,11879,LB,DET,11,4,0,73.3,0,0,11,49.7,54.8,28.3,67.3,63.6,66.1,1,4,0,27,10.7,3,0,1,142.2,11,0,245,11,156,298,25,0,0,25,0,3,273,27,115,13,10,21,15,5,2,142,70,12.9
Samson Ebukam,11880,ED,LA,16,14,2,88.9,1,1,26,43.3,66.8,60.2,64.9,73.5,45.2,5,15,0,17,12.8,6,1,2,101.4,8,5,12,1,55,565,534,0,0,534,0,0,31,263,247,18,28,27,9,25,0,75,54,9.4
Deatrich Wise Jr.,11886,ED,NE,15,7,0,,1,1,19,64.9,55.2,0,83.2,47.4,64.9,8,17,0,,8.6,3,0,7,0,0,2,0,0,2,268,268,3,88,52,125,0,0,131,135,0,15,25,0,27,0,0,0,
Ryan Switzer,11888,WR,PIT,1,0,0,,0,0,25,60,60,62.9,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Ryan Glasgow,11893,DI,CIN,5,5,0,100,0,0,7,56.8,58.1,81.4,60.1,58.9,53.4,2,1,0,11,10,1,0,0,112.5,1,0,0,0,0,118,118,16,69,3,30,0,0,37,81,0,3,4,1,3,0,11,2,11
Carlos Watkins,11897,DI,HST,11,4,0,,0,0,13,61.4,55,84.6,54.4,54.4,41.8,1,6,0,,13.6,3,0,0,0,0,1,2,0,1,287,282,26,129,33,94,0,5,178,108,0,13,15,0,8,0,0,0,
Grover Stewart,11899,DI,IND,16,11,1,,0,0,14,54.5,65.8,76.3,58.2,70.5,77,2,17,0,,0,0,0,1,0,0,3,0,0,9,627,626,70,543,0,13,0,1,342,276,0,17,18,0,22,0,0,0,
Damontae Kazee,11904,CB,ATL,16,16,0,83.9,0,0,2,58.1,60.8,86.8,59.9,66.2,49.7,0,2,3,51,15.1,11,0,1,102.1,26,0,78,25,523,803,9,0,0,9,0,465,794,13,267,226,8,46,31,2,3,318,137,12.2
Desmond King II,11906,CB,LAC,15,5,0,87,2,1,27,69.6,70.9,0,85.9,79.8,86,2,3,0,56,4.3,2,2,5,123.8,40,3,40,8,392,584,35,0,0,35,0,3,549,20,172,496,17,39,46,8,2,471,272,11.8
Jayon Brown,11910,LB,TEN,16,17,0,74,0,0,31,69.1,68.8,87,56.1,66.4,76.7,2,8,1,24,8,9,5,1,86.1,54,1,732,21,522,892,85,2,0,83,0,7,807,71,299,47,38,86,73,11,0,492,315,9.1
Brian Hill,11911,HB,ATL,1,0,0,,0,0,2,,60,66.7,60,,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
Nate Hairston,11913,CB,NYJ,8,1,0,75.7,0,0,22,51.3,55.2,85.7,61.4,68.4,36.8,2,0,1,39,23.5,8,2,3,127.9,28,0,31,247,249,392,8,0,0,8,0,1,384,6,137,104,5,25,37,2,3,417,159,14.9
Anthony Walker,11916,LB,IND,16,33,0,85.2,0,1,14,73.3,61,85.5,60.9,43.5,46.4,1,5,1,55,15.1,21,1,0,115.4,52,3,720,5,450,811,19,0,0,19,0,7,792,29,332,60,53,85,61,9,4,493,297,9.5
Matt Milano,11918,LB,BUF,16,21,2,77.3,0,1,4,81.9,65.6,48.5,64.8,43.5,45.7,6,11,0,26,14.7,17,4,3,93.5,51,2,789,11,519,960,107,0,0,107,0,8,853,91,350,45,46,78,66,19,1,348,295,6.8
Jamal Agnew,11920,CB,DET,2,0,0,80,0,0,11,52,54.4,74.2,,65.3,52.1,0,0,0,19,16.7,1,0,0,96.7,4,0,0,17,15,22,0,0,0,0,0,2,22,0,7,2,2,5,5,0,0,36,10,9
Avery Moss,11922,ED,MIA,11,9,0,100,0,0,17,43,49.8,86.8,48.6,55,63.5,0,3,0,18,12,3,0,1,118.8,1,0,4,0,4,348,344,11,76,198,59,0,4,155,189,0,11,13,1,3,0,18,5,18
Marquel Lee,11923,LB,OAK,5,1,0,100,0,0,23,53.6,52.8,74.9,54,56,76.5,0,1,0,30,0,0,0,0,118.8,3,0,42,0,16,70,19,0,0,19,0,0,51,8,46,9,3,3,3,1,0,44,21,14.7
Isaiah McKenzie,11927,WR,BUF,1,0,0,,0,0,4,60,61.7,69.3,,60,,0,0,0,,,0,0,1,0,0,0,0,2,1,3,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,
Davon Godchaux,11934,DI,MIA,16,15,1,,0,0,17,51.3,64.2,87.8,54.2,67.5,38.8,5,11,0,,11.8,9,0,0,0,0,2,5,0,5,718,713,267,340,11,95,0,5,347,366,0,33,52,0,18,0,0,0,
T.J. Logan,11935,HB,TB,1,0,0,,0,0,30,60.7,70.2,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Caleb Brantley,11939,DI,WAS,1,0,0,,0,0,32,,25.8,72,54.2,27.9,,0,0,0,,,0,0,0,0,0,0,1,0,0,8,7,0,3,0,4,0,1,4,4,0,0,0,0,0,0,0,0,
Nathan Gerry,11940,LB,PHI,17,14,0,78.8,0,0,24,64.4,62.2,84.5,59.8,57.6,47.2,2,6,2,30,18.2,16,2,0,96.6,41,3,556,3,325,669,80,0,0,79,1,2,589,52,292,28,38,58,52,11,3,333,294,8.1
Chuck Clark,11941,S,BLT,16,12,3,73.7,0,2,3,77.9,69.8,65.8,57.9,57.4,67,3,9,1,37,12.3,9,3,2,86.2,28,1,410,28,388,798,141,0,0,141,0,120,657,111,299,99,21,52,38,13,1,227,111,8.1
Tanzel Smart,11944,DI,LA,13,2,0,,0,0,26,,35.1,18.2,50.5,39.7,48.3,0,1,0,,12.5,1,0,2,0,0,0,0,0,0,171,171,8,119,9,35,0,0,96,75,0,3,5,0,1,0,0,0,
Xavier Woods,11946,S,DAL,15,15,0,73.1,0,2,9,77.6,73,18.5,,67.1,52.2,0,0,2,33,13.6,11,2,4,56.4,19,0,147,7,621,978,14,0,0,14,0,754,964,0,357,56,10,55,26,0,0,159,128,8.4
Jordan Evans,11947,LB,CIN,11,2,0,50,0,0,7,80,61.5,81,55.5,37.8,78.7,0,2,0,3,0,0,1,0,95.8,2,0,39,1,35,76,30,0,0,30,0,0,46,5,36,6,1,2,4,2,1,4,1,2
Vincent Taylor,11949,DI,BUF,3,0,1,,0,0,4,63.4,68.7,0,62,69.2,71.4,0,1,0,,0,0,0,1,0,0,0,0,0,0,48,48,1,43,0,4,0,0,26,22,0,2,5,0,1,0,0,0,
Tanner Vallejo,11950,LB,ARZ,2,1,0,100,0,1,1,61.7,92.3,72.2,74.2,92.1,58,0,0,0,17,12.5,1,0,0,93.8,2,1,25,1,8,29,2,0,0,2,0,0,27,0,21,1,6,6,2,1,0,13,22,6.5
Al-Quadin Muhammad,11951,ED,IND,16,3,0,,0,1,14,67.2,66.2,90.7,58.5,62.3,36.3,6,15,0,,24.1,7,0,0,0,0,3,0,0,1,483,482,0,0,462,20,0,1,273,209,0,18,19,0,24,0,0,0,
D.J. Jones,11953,DI,SF,11,2,0,,0,1,28,60,67.8,62.7,61.7,68.4,64.8,0,7,0,,5,1,0,1,0,0,2,0,0,0,304,304,46,251,0,7,0,0,147,157,0,14,17,0,9,0,0,0,
Brandon Wilson,11962,S,CIN,11,3,0,63.6,0,2,7,51,40.8,77.8,52.1,29.5,51,0,2,0,31,16.7,3,0,0,98.7,7,0,74,13,122,183,7,0,0,7,0,50,176,5,56,39,3,12,11,2,0,115,54,16.4
Rudy Ford,11963,S,PHI,2,1,0,,0,0,24,62.9,67.4,72.4,,62.1,78.2,0,0,0,,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,15,16,0,3,1,1,1,0,0,0,0,0,
Ifeadi Odenigbo,11975,ED,MIN,18,1,0,,0,1,18,61.3,74,88.1,71.8,61.9,58.5,7,12,0,,17.6,3,0,0,0,0,7,2,0,3,403,401,50,70,196,85,0,2,299,101,0,15,13,0,26,0,0,0,
Shalom Luani,11976,S,LAC,1,0,0,,0,0,27,60,60,62.6,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Isaac Rochell,11980,ED,LAC,16,7,1,,0,0,27,60,51.7,65.5,47.6,63.2,30.1,0,8,0,,16.7,2,0,1,0,0,1,3,0,1,274,270,19,12,195,44,0,4,178,95,0,2,3,0,9,0,0,0,
Adrian Colbert,11983,S,MIA,6,4,0,66.7,0,0,17,64.7,64.9,83.7,59,59.8,29.6,0,0,0,10,28,7,2,0,112.5,2,0,17,1,226,361,1,0,0,1,0,335,360,1,134,7,2,14,3,0,1,11,2,5.5
Joey Ivie,11984,DI,TEN,8,3,0,100,0,0,31,47.8,35.7,81,54.2,38.4,70.1,1,3,0,18,0,0,0,0,118.8,1,0,1,0,4,115,113,20,74,0,19,0,2,75,36,0,0,0,1,4,0,18,15,18
Elijah Lee,11987,LB,SF,4,2,0,100,0,0,28,76.2,74.4,74.2,,63.7,46.4,0,0,0,6,16.7,1,0,0,118.8,4,0,30,0,19,43,3,0,0,3,0,0,40,0,24,10,2,3,4,0,1,11,12,2.8
Treyvon Hester,11999,DI,WAS,14,5,0,,0,0,32,,62.6,81.1,66.8,56.8,73.1,1,2,0,,0,0,0,0,0,0,1,1,0,0,132,131,21,49,3,58,0,1,58,74,0,3,2,0,4,0,0,0,
Patrick O'Connor,12005,DI,TB,4,0,0,,0,0,30,,67.6,75.2,67.3,60.2,66.8,1,1,0,,0,0,0,0,0,0,0,0,0,0,26,26,0,14,1,11,0,0,18,8,0,1,1,0,2,0,0,0,
Ryan Lewis,12017,CB,MIA,8,1,0,55.9,0,0,17,32.8,38.8,83.4,,70.4,76.9,0,0,1,37,4.3,1,4,3,81.9,19,0,23,244,172,293,0,0,0,0,0,0,293,0,121,26,3,21,34,0,1,291,49,15.3
Chris Odom,12031,ED,WAS,4,1,0,100,0,1,32,36.9,56.4,79.7,66.2,65.7,77,0,0,0,13,0,0,0,0,109.7,3,2,1,0,8,47,45,0,0,45,0,0,2,26,13,1,5,5,3,2,0,31,2,10.3
Nigel Harris,12038,LB,TEN,1,0,0,,0,0,31,,60,66.5,,60,,0,0,0,,,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Michael Davis,12040,CB,LAC,12,3,0,64,0,0,27,57.3,58.3,87.1,58.6,58.4,41.8,0,1,2,43,15.6,7,6,6,77.5,32,0,86,492,373,659,77,0,0,77,0,0,582,2,284,4,14,35,50,1,1,385,78,12
Greg Mabin,12068,CB,CIN,4,0,0,66.7,0,0,7,35.6,36.3,72.9,,,71.7,0,0,0,34,0,0,1,1,149.3,2,0,8,3,20,20,0,0,0,0,0,0,20,0,0,9,0,1,3,0,1,57,64,28.5
Jermaine Grace,12081,ED,ATL,5,0,0,50,0,0,2,36.1,31.2,71.9,58.3,,,0,0,0,1,,0,0,0,95.8,1,0,3,0,5,7,3,0,0,2,1,0,4,2,0,1,0,0,2,0,1,1,0,1
Bryan Cox Jr.,12092,ED,CLV,7,0,0,100,0,0,8,60.8,57,59.5,58.2,56.4,30.9,4,6,0,-7,25,4,0,1,79.2,1,2,1,0,10,208,207,0,2,200,5,0,1,118,80,0,9,12,1,12,0,-7,-1,-7
Josh Tupou,12093,DI,CIN,16,12,0,,0,1,7,55.2,73.8,87,55.5,76.6,67.2,0,10,0,,2.8,1,0,0,0,0,0,0,0,3,465,465,78,234,41,112,0,0,180,282,0,18,23,0,10,0,0,0,
Darrell Daniels,12122,TE,ARZ,1,0,0,,0,1,1,,65.7,60,,60,70.9,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,
Isaiah Irving,12171,ED,CHI,13,1,0,66.7,0,0,6,53.4,61.1,35.8,61.8,67.2,64.7,1,2,0,10,10,1,0,1,79.9,2,0,1,0,27,128,117,0,0,117,0,0,11,50,51,10,3,8,3,3,0,16,10,8
Jeremiah Valoaga,12194,ED,OAK,4,0,1,,0,0,23,60,61.6,80.5,56.4,63.5,70.6,0,1,0,,0,0,0,0,0,0,0,0,0,0,44,44,0,1,38,5,0,0,28,16,0,0,2,0,1,0,0,0,
Adam Butler,12214,DI,NE,17,3,6,,0,0,19,52.9,60.6,86.3,60.8,60.5,61.4,1,17,0,,18.2,4,0,1,0,0,8,8,0,6,492,484,203,189,10,82,0,8,378,108,0,20,15,0,26,0,0,0,
Devaroe Lawrence,12222,DI,CLV,11,2,0,,0,0,8,61.6,41.6,10,54.3,44.7,53.9,2,2,1,,12.5,1,1,3,0,0,0,0,0,3,222,222,15,188,4,15,0,0,133,86,0,3,5,0,4,0,0,0,
Arthur Maulet,12224,CB,NYJ,10,2,0,75,0,0,22,64.7,65.2,36.3,58.6,70.5,51.6,0,0,1,41,14.3,6,1,2,83.9,30,0,22,288,239,349,18,0,0,18,0,0,331,2,108,20,19,34,40,0,0,285,107,9.5
Calvin Munson,12236,LB,MIA,2,1,0,100,0,0,17,61.7,61.1,76.8,52.4,61.3,34.7,0,0,0,10,22.2,2,0,0,100,2,0,73,2,26,76,1,0,0,1,0,0,75,4,46,0,2,6,2,0,0,16,10,8
Fadol Brown,12246,DI,GB,4,0,0,,0,0,12,,66.2,74.4,61.3,64.2,,0,0,0,,,0,0,0,0,0,0,0,0,0,17,17,1,9,1,6,0,0,8,9,0,0,0,0,0,0,0,0,
Jamal Perry,12259,CB,MIA,14,8,0,64.5,2,0,17,41.3,43.7,86.4,50.7,59.2,44.1,0,3,1,39,18.3,11,4,5,100.1,40,0,52,67,373,600,6,0,0,6,0,95,594,16,211,379,7,41,62,3,4,439,197,11
Zach Pascal,12303,WR,IND,1,0,0,,1,0,14,,60.7,60,,60,70.6,0,0,0,,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,
Dan Skipper,12307,T,DET,1,0,0,,0,0,11,,48,65.7,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Joe Jones,12321,LB,DEN,3,0,0,,0,0,10,60,63.1,99.9,,58.3,,0,0,0,,,0,0,0,0,0,0,5,0,1,6,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,
Dare Ogunbowale,12329,HB,TB,1,0,0,,0,0,30,60.7,70.2,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Sione Takitaki,12666,LB,CLV,8,2,0,66.7,0,0,8,47.2,64.4,82.3,56.6,75.1,65.8,0,1,0,7,5.9,1,0,0,77.1,2,0,50,3,31,105,44,0,0,44,0,0,61,12,62,7,9,14,3,1,0,14,13,7
Ken Webster,12955,CB,MIA,8,2,0,57.7,0,0,17,47.3,51.6,83.2,,70,85.8,0,0,0,39,0,0,1,0,97.4,15,0,14,177,138,226,7,0,0,7,0,1,219,0,88,27,4,16,26,0,1,215,55,14.3
Darrel Williams,13014,HB,KC,1,0,0,,0,0,16,,60,60,60,,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Sam Beal,13822,CB,NYG,6,2,0,70,1,0,21,56.4,54,82.3,,41,71.3,0,0,0,22,8,2,0,3,104.2,14,0,38,237,187,289,3,0,0,3,0,0,286,0,102,11,6,21,20,0,1,130,20,9.3
Alexander Johnson,15267,LB,DEN,12,34,1,92.3,0,2,10,76.3,88.5,56.9,64.8,91.4,79.2,2,11,1,30,7.8,8,0,1,84.3,36,2,675,3,377,731,11,0,0,11,0,5,720,100,254,36,33,61,39,15,0,265,205,7.4
Sam Eguavoen,15301,LB,MIA,16,11,0,76.5,0,0,17,61.9,50.2,89.1,56.6,40.6,37.8,5,13,0,23,16.7,7,1,0,92.8,13,5,324,2,154,621,278,0,0,278,0,2,343,234,233,15,18,24,17,23,0,110,68,8.5
Justin Hardee,18348,CB,NO,2,0,0,75,0,0,20,48.4,46.2,77.5,40.6,60,64.1,0,1,0,40,14.3,1,0,0,113,6,0,0,33,30,37,0,0,0,0,0,0,37,1,6,4,0,6,8,1,0,93,10,15.5
Corey Thompson,18551,LB,BUF,1,1,0,85.7,0,0,4,46.2,56.2,74.3,53.7,74.4,42.5,0,0,0,21,20,1,0,0,103.6,6,0,50,0,31,57,3,0,0,3,0,0,54,3,23,4,3,3,7,0,0,62,41,10.3
Jonathan Ledbetter,18645,ED,MIA,1,0,0,,0,0,17,,74.8,78.7,68.7,69.8,71.8,0,1,0,,0,0,0,0,0,0,1,0,0,0,51,51,0,10,21,20,0,0,13,38,0,4,3,0,2,0,0,0,
Dee Virgin,21515,CB,DET,1,0,0,,0,0,11,,51.5,89.4,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Kemoko Turay,21702,ED,IND,4,1,0,,0,1,14,60.3,91.3,29.2,91,72.1,74.8,4,8,0,,0,0,0,1,0,0,2,0,0,3,81,81,0,0,79,2,0,0,69,9,0,3,2,0,14,0,0,0,
Scott Quessenberry,23918,C,LAC,1,0,0,,0,0,27,,60,60,60,,,0,0,0,,,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Dylan Cole,24304,LB,HST,11,2,0,61.5,0,1,13,49.6,49.7,79,71.4,46.6,29.1,0,2,0,33,33.3,5,1,1,92.1,8,0,96,6,91,136,9,0,0,9,0,7,127,14,31,18,4,8,13,2,0,121,59,15.1
Nathan Shepherd,24614,DI,NYJ,9,4,0,,0,0,22,65,71.3,55.3,70.6,62.5,26.2,5,7,0,,35.7,5,0,1,0,0,2,1,0,5,232,231,20,110,7,94,0,1,147,80,0,7,5,0,14,0,0,0,
Raven Greene,24750,S,GB,2,1,0,66.7,0,0,12,60.6,62.2,73.9,62.1,62.9,80,0,1,0,5,0,0,1,0,70.1,4,0,51,2,50,70,5,0,0,5,0,2,65,7,13,10,3,6,6,1,0,14,15,3.5
Foyesade Oluokun,24904,LB,ATL,16,11,0,83.3,0,1,2,63.2,62.7,34.6,60.5,62.7,73.1,0,0,0,29,7.7,4,0,2,103.6,20,0,243,3,153,310,39,0,0,39,0,3,271,21,136,22,19,37,24,0,0,213,109,10.7
Deionte Thompson,25444,S,ARZ,9,2,0,100,0,0,1,53.3,50.9,16.6,65.3,53.6,57.4,1,0,0,19,14.3,3,0,2,115.6,4,0,57,12,175,252,7,0,0,7,0,161,245,4,73,15,4,16,4,1,0,47,10,11.8
Levi Wallace,25445,CB,BUF,16,7,0,65.2,0,0,4,68.3,68.6,88.1,54,64,56.4,0,0,2,38,15.1,13,6,1,93.2,58,0,52,679,505,785,8,0,0,8,0,6,777,3,277,40,17,66,89,0,5,587,215,10.1
Dane Cruikshank,25546,S,TEN,9,0,0,66.7,0,0,31,64.8,66.6,84.1,57.3,60,70.6,0,0,0,30,0,0,1,0,104.9,2,0,4,0,42,50,2,0,0,2,0,36,48,2,6,5,0,1,3,0,0,34,8,17
Sean Murphy-Bunting,25891,CB,TB,15,2,1,71.8,2,1,30,66.4,66.2,87,72.5,53.3,66.8,0,0,3,46,10.4,5,4,4,94.1,51,1,37,295,469,686,7,0,0,7,0,3,679,20,197,343,11,41,71,1,4,528,179,10.4
