player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Michael Pierce,11101,DI,MIN,8,3,0,,1,1,18,,78.5,59.4,84.5,67.1,52.4,0,13,0,,7.1,1,0,1,0,0,3,0,0,0,251,251,122,121,0,8,0,0,123,128,0,10,10,0,16,0,0,0,
Charles Washington,11137,S,ARZ,1,0,0,,0,0,1,60.7,73.7,76.9,,60.5,,0,0,0,,,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,
Stephen Anderson,11160,TE,LAC,1,0,0,,0,0,27,,60,60,60,,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Brennan Scarlett,11169,ED,MIA,13,8,1,50,0,0,17,65.8,76.9,82.3,64.7,76,57.3,0,3,0,15,5.9,1,0,0,75,1,0,0,0,19,165,155,0,1,114,40,0,10,43,103,10,5,8,2,3,0,15,17,15
Morgan Fox,11184,DI,CAR,17,10,0,,0,1,5,68.6,55.7,75.1,62.9,44.8,51.3,4,19,0,,8.6,3,0,1,0,0,3,1,0,5,561,560,29,113,152,266,0,1,337,219,0,16,22,0,26,0,0,0,
Cory Littleton,11190,LB,LV,16,25,0,84.5,1,0,23,44.8,47.8,84.4,59.6,53.1,65.6,1,3,0,28,10,11,2,2,103.2,49,0,630,5,363,693,19,0,0,19,0,3,674,13,317,34,31,74,58,4,1,428,296,8.7
Woodrow Hamilton,11215,DI,NYG,3,1,0,,0,0,21,,54.7,75.4,62.3,51.9,67.3,0,0,0,,0,0,0,0,0,0,0,0,0,0,21,21,1,10,3,7,0,0,12,9,0,0,0,0,0,0,0,0,
Jonathan Jones,11217,CB,NE,6,3,0,66.7,1,0,19,51.5,50.7,81.9,54.6,47.6,76.6,0,0,1,36,5.6,1,2,1,89.4,20,0,14,57,170,224,0,0,0,0,0,9,224,2,52,144,4,14,30,0,1,249,117,12.5
Ken Crawley,11224,CB,NO,3,0,0,75,0,0,20,34.6,35.6,74.2,,,76.9,0,0,0,21,0,0,0,0,140.6,3,0,0,13,16,16,0,0,0,0,0,0,16,0,0,3,0,3,4,0,1,35,0,11.7
Andrew Adams,11240,S,TB,9,4,2,62.5,0,0,30,70.2,78.4,80.8,73.7,81.5,72,1,3,1,14,9.5,2,2,2,38,5,0,55,5,138,217,11,0,0,11,0,121,206,14,65,25,5,15,8,4,0,45,13,9
Dont'e Deayon,11242,CB,LA,11,5,0,65.4,0,0,26,68.3,68,45.4,38.9,72.5,60.6,0,1,0,54,13.2,5,3,1,100,34,0,31,201,358,492,0,0,0,0,0,2,492,3,131,258,13,28,52,1,1,462,240,13.6
Romeo Okwara,11250,ED,DET,4,3,0,,1,0,11,65.1,73.3,54.8,79.7,58,27.7,2,13,0,,50,5,0,1,0,0,1,0,1,16,188,182,0,0,181,1,0,6,90,82,5,3,2,0,16,0,0,0,
Brandin Bryant,11280,DI,BUF,2,0,0,,0,0,4,,70.5,77.6,62.6,68.3,67.6,1,1,0,,0,0,0,0,0,0,0,0,0,0,32,32,10,16,0,6,0,0,15,17,0,1,1,0,2,0,0,0,
Kevin Peterson,11302,CB,ARZ,4,0,0,76.9,0,0,1,56.6,60.7,80.3,,75.8,82.4,0,0,0,31,0,0,0,0,140.4,10,0,8,98,77,119,0,0,0,0,0,0,119,0,42,13,3,10,13,0,2,108,40,10.8
Antwaun Woods,11332,DI,IND,7,2,0,0,0,0,14,62.1,60.8,79.4,59.1,57.2,25.8,0,1,0,,28.6,2,0,0,39.6,0,0,0,0,1,74,74,6,66,0,2,0,0,37,36,0,2,3,1,1,0,0,0,
Roy Robertson-Harris,11341,DI,JAX,14,11,2,,1,0,15,60.7,53,48.3,68,42.1,43.3,4,28,0,,17,8,0,3,0,0,3,0,0,4,547,547,21,311,84,131,0,0,327,216,0,25,28,0,35,0,0,0,
Antonio Hamilton,11353,CB,ARZ,11,3,1,62.5,0,0,1,64.7,65.4,29.9,59.6,72.9,73,0,3,0,39,6.5,2,2,2,94.7,20,0,10,209,196,313,3,0,0,3,0,0,310,11,106,90,6,26,32,3,1,231,66,11.6
Myles Garrett,11756,ED,CLV,17,6,3,,2,1,8,63.2,92,61.2,92.7,70.5,70.4,15,45,0,,11.4,4,0,4,0,0,18,0,0,11,866,864,1,4,791,68,0,2,543,312,0,30,25,0,78,0,0,0,
Solomon Thomas,11758,DI,LV,18,8,2,,0,2,23,67.3,40.4,26.4,61.4,28,37.2,9,18,0,,15.2,5,0,5,0,0,4,0,0,3,597,597,22,322,13,240,0,0,407,187,0,18,20,0,31,0,0,0,
Jamal Adams,11761,S,SEA,12,25,1,57.8,0,0,29,47.4,60.1,45.7,78.2,77.3,66.4,2,5,2,28,9.3,9,2,3,69.9,26,0,287,19,468,872,114,0,0,114,0,302,758,51,353,150,28,63,45,7,2,252,172,9.7
Marshon Lattimore,11766,CB,NO,16,10,0,57.4,1,0,20,76.4,77.3,26.5,,85.2,82.7,0,0,3,84,4.4,3,18,6,99.7,54,0,45,888,640,999,2,0,0,2,0,3,997,0,359,61,22,55,94,0,7,862,326,16
Haason Reddick,11768,ED,CAR,16,12,0,90,0,1,5,53.7,67.9,61.2,65.9,70.4,51.1,7,22,0,25,11.7,7,0,3,102.9,9,15,17,0,73,852,819,0,0,819,0,0,33,438,341,16,35,41,10,44,0,87,45,9.7
Derek Barnett,11769,ED,PHI,17,14,0,0,0,0,24,62.4,61.9,21,60.9,69.6,54.8,12,20,0,,12,6,0,8,39.6,0,3,0,1,19,776,775,0,1,766,8,0,1,459,298,0,18,30,1,35,0,0,0,
Malik Hooker,11770,S,DAL,16,9,0,64.3,0,0,9,66.1,70.4,46.9,49.3,78.5,51.4,0,1,1,20,16.1,9,1,1,85.1,9,0,148,13,280,474,35,0,0,35,0,233,439,8,186,45,13,38,14,1,2,66,47,7.3
Marlon Humphrey,11771,CB,BLT,12,6,0,54.7,0,1,3,65,65.9,86.7,55.2,65.3,55.6,1,2,1,82,9.7,6,6,5,98.4,41,0,81,443,490,746,17,0,0,17,0,1,729,8,248,204,11,50,75,3,5,614,297,15
Jonathan Allen,11772,DI,WAS,17,19,0,,1,0,32,67.5,84.9,66.9,90.9,54.6,75.8,14,43,0,,1.9,1,0,2,0,0,10,1,0,0,772,771,76,386,11,298,0,1,488,284,0,32,33,0,67,0,0,0,
Adoree' Jackson,11773,CB,NYG,13,7,0,55.7,0,0,21,80.9,74.9,87.6,56,39.1,55.6,0,1,1,35,10.4,7,5,0,73.4,34,0,53,707,496,815,6,0,0,6,0,0,809,2,317,49,20,53,61,1,2,304,96,8.9
Jarrad Davis,11776,LB,NYJ,9,5,0,88.2,0,0,22,30,28.6,78.5,61.6,28,47.4,0,1,0,19,17.2,5,0,0,120.8,15,0,153,2,95,209,43,0,0,43,0,1,166,17,97,9,6,19,17,1,1,141,90,9.4
Charles Harris,11777,ED,DET,17,12,0,80,0,2,11,40.3,68.3,66.6,78.7,60.7,54,8,36,0,18,14.7,10,0,3,125.8,8,8,6,1,74,871,849,6,2,834,7,0,22,447,350,15,41,46,10,52,1,62,25,7.8
Jabrill Peppers,11780,S,NYG,6,8,0,82.6,0,0,21,53.2,58.7,82.1,80.6,59.3,76.9,3,3,0,30,6.3,2,0,0,121.9,19,1,60,19,132,229,32,0,0,32,0,11,197,23,74,107,10,22,23,7,1,225,90,11.8
Takkarist McKinley,11781,ED,CLV,11,6,0,100,2,1,8,62.7,58.4,46.9,60.7,56.6,79.4,5,17,0,7,7.7,1,0,2,95.8,1,3,2,0,14,320,317,0,1,309,7,0,3,214,92,0,8,6,1,25,0,7,0,7
Tre'Davious White,11782,CB,BUF,11,4,0,53.4,1,1,4,69,65.7,56.2,57.1,50.4,47.1,0,2,1,37,18.8,9,5,7,61.4,31,1,56,553,403,630,5,0,0,5,0,1,625,5,222,15,12,35,58,3,0,305,163,9.8
Taco Charlton,11783,ED,PIT,12,6,1,50,0,0,25,37.6,62.3,86.3,66.5,63.1,71.5,2,6,0,17,5.6,1,0,0,66.7,2,1,11,0,19,221,204,0,1,199,4,0,17,107,95,6,5,11,4,9,0,22,8,11
T.J. Watt,11785,ED,PIT,16,10,7,80,0,5,25,63.5,89.6,54.5,90.6,71.5,57.3,17,27,0,15,18.9,10,0,4,132.9,4,23,46,1,51,814,751,0,0,751,0,0,63,449,314,16,42,33,5,67,1,32,25,8
Kevin King,11788,CB,GB,11,5,0,73.1,0,0,12,68.4,71,83.4,74.4,72.8,78.9,1,0,1,55,3.6,1,2,0,116.7,19,0,48,217,203,311,2,0,0,2,0,0,309,2,106,44,8,22,26,1,2,275,104,14.5
Malik McDowell,11790,DI,CLV,15,8,0,0,1,0,8,73.5,46.5,0,67,42.5,27.6,4,17,0,,21.6,8,1,10,39.6,0,3,0,0,4,645,644,74,493,3,74,0,1,372,269,1,17,21,1,24,0,0,0,
Budda Baker,11791,S,ARZ,18,31,1,76,1,0,1,65.2,64.6,67.8,58.1,63.5,60.2,1,3,3,26,13.9,16,2,2,81,19,2,296,18,594,1080,38,0,0,38,0,612,1042,64,422,116,23,68,25,6,1,251,104,13.2
Marcus Maye,11794,S,NYJ,6,13,0,65,0,0,22,49.9,55.9,0,67.7,74,58.8,0,0,0,54,11.8,6,2,2,122.9,13,1,155,3,204,362,13,0,0,13,0,126,349,5,153,65,12,32,20,1,1,240,181,18.5
Marcus Williams,11797,S,NO,16,13,0,50,0,1,20,84.3,80.1,89.9,,68.1,69.8,0,0,2,49,12.5,10,5,0,54.2,8,0,87,6,672,1037,1,0,0,1,0,922,1036,0,365,21,5,57,16,0,1,112,29,14
Sidney Jones,11798,CB,SEA,12,9,0,62.5,0,0,29,69.2,70.2,86.4,,67.8,71.2,0,0,0,76,8.3,6,8,2,106,35,0,62,645,447,730,11,0,0,11,0,4,719,0,283,8,16,57,56,0,3,457,187,13.1
Tyus Bowser,11802,ED,BLT,17,12,1,76.5,0,2,3,66.3,73.7,79,76.4,62.6,37.5,7,25,0,60,21.3,13,2,1,125.9,13,8,77,8,218,832,696,0,0,696,0,0,136,338,276,51,30,36,17,40,1,165,133,12.7
DeMarcus Walker,11806,ED,HST,13,3,1,,0,1,13,56.7,60.5,60.4,64.4,56.6,37.1,8,20,0,,18.8,6,0,2,0,0,2,1,0,3,458,457,30,143,230,54,0,1,273,182,0,16,23,0,30,0,0,0,
Teez Tabor,11808,S,CHI,5,0,0,66.7,0,0,6,69.6,63.5,0,,46.8,61.8,0,0,0,4,14.3,1,0,2,70.1,2,0,19,1,73,112,0,0,0,0,0,87,112,0,39,5,2,6,3,0,0,6,15,3
Dalvin Tomlinson,11810,DI,MIN,16,12,3,,0,0,18,,74.9,76.7,72.8,68.1,49.5,4,13,0,,9.8,4,0,1,0,0,4,0,0,0,641,641,67,493,2,79,0,0,359,282,0,21,25,0,21,0,0,0,
Zach Cunningham,11812,LB,TEN,15,23,0,75.4,0,1,31,41.8,62.9,83.9,50.7,87.4,53.6,1,1,0,27,12.3,14,3,0,95.5,49,0,550,11,361,689,50,0,0,50,0,4,639,39,289,74,43,77,65,2,1,397,246,8.1
Tanoh Kpassagnon,11814,ED,NO,8,1,1,,0,1,20,53.7,69.6,85.8,63.8,70.7,55.1,4,8,0,,14.3,2,0,0,0,0,4,2,0,1,220,217,45,16,138,18,0,3,154,65,1,14,11,0,16,0,0,0,
Chidobe Awuzie,11815,CB,CIN,18,11,0,56.7,0,0,7,74.5,75.5,89.1,68.8,70.5,60,0,0,3,44,9.8,9,10,3,80.9,68,0,64,909,700,1043,4,0,0,4,0,0,1039,3,340,65,26,72,120,0,5,810,274,11.9
Josh Jones,11816,S,SEA,3,4,0,60,0,0,29,53.4,54.9,78.4,58.3,64.5,87.8,0,1,0,13,0,0,1,0,75.4,3,0,12,1,49,73,5,0,0,5,0,41,68,1,23,14,3,7,5,1,0,28,7,9.3
Larry Ogunjobi,11820,DI,CIN,17,12,0,,0,0,7,55.8,47.5,77.7,61.7,34.7,30.1,7,26,0,,22.4,13,0,1,0,0,8,1,0,1,752,751,50,466,28,207,0,1,513,238,0,31,33,0,41,0,0,0,
Ahkello Witherspoon,11821,CB,PIT,10,1,0,48.6,0,0,25,79.7,75.8,84.6,,45.9,26.7,0,0,3,61,38.5,10,5,0,48,17,0,25,377,268,410,0,0,0,0,0,1,410,0,142,7,5,15,35,0,1,266,115,15.6
Dawuane Smoot,11823,ED,JAX,16,6,3,100,0,1,15,55.1,68.1,68.7,73.9,53.7,64.2,10,33,0,30,14.3,5,0,2,118.8,5,7,5,2,25,675,668,0,31,599,38,0,7,421,229,0,20,24,5,50,0,70,55,14
Cooper Kupp,11824,WR,LA,1,0,0,,0,0,26,60.7,70.2,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Jordan Willis,11828,ED,SF,13,8,0,,0,1,28,64.2,67.1,88.1,59.6,64.7,78.7,3,5,0,,6.3,1,0,0,0,0,3,0,0,0,218,216,0,4,205,7,0,2,133,85,0,8,7,0,11,0,0,0,
Chris Wormley,11829,DI,PIT,16,8,2,,0,1,25,61.6,69.3,88.7,60,69.9,60.9,3,18,0,,6.7,3,0,0,0,0,8,0,0,0,769,769,41,386,61,281,0,0,445,324,0,26,34,0,29,0,0,0,
Duke Riley,11830,LB,MIA,15,4,0,54.5,0,0,17,72.2,67.2,82.6,50.1,61.9,42.9,1,6,0,15,17.9,5,0,0,67.6,6,0,167,3,118,227,43,0,0,43,0,3,184,35,74,11,9,19,11,7,0,53,16,8.8
Alex Anzalone,11831,LB,DET,14,20,0,70.5,1,0,11,50.2,35.4,38.7,46.2,31.7,30,2,1,1,23,21.2,21,4,4,85.6,31,1,748,4,398,827,39,0,0,39,0,6,788,63,366,30,32,58,44,4,1,282,154,9.1
Tarell Basham,11835,ED,DAL,18,8,0,100,0,1,9,57.2,60.2,66.3,59.8,60.2,30.4,7,25,0,12,22,9,0,3,102.1,4,4,20,0,18,650,629,0,13,588,28,0,21,401,231,0,16,24,4,36,0,34,23,8.5
Fabian Moreau,11836,CB,ATL,16,6,0,65.8,3,0,2,55.2,57.7,89.3,51.6,64.9,61.7,0,1,0,33,12.5,8,6,11,116.3,50,0,106,871,593,1036,7,0,0,7,0,2,1029,4,439,50,15,50,76,1,7,523,118,10.5
Derek Rivers,11838,ED,HST,5,0,0,,1,0,13,60,56,50.3,51,63.5,76.5,0,1,0,,0,0,0,1,0,0,1,0,0,0,143,143,0,2,136,5,0,0,72,71,0,6,8,0,2,0,0,0,
Shaquill Griffin,11845,CB,JAX,14,6,0,69.5,1,1,15,71.1,72,64.8,80.5,68.5,57.3,2,1,0,52,12.3,7,6,4,110.6,41,0,61,761,505,872,15,0,0,15,0,1,857,3,364,34,19,44,59,3,3,477,164,11.6
Jourdan Lewis,11846,CB,DAL,17,4,0,65.5,0,1,9,62.8,61.3,86.2,69.2,46.7,68.4,2,1,3,56,10.4,7,7,1,81.8,57,2,92,96,587,842,23,0,0,23,0,6,819,8,247,625,27,56,87,5,2,664,340,11.6
John Johnson III,11847,S,CLV,15,13,0,65.5,0,1,8,66.5,68.7,88.7,77.2,67.9,70.7,1,0,3,75,11.7,7,2,1,83.5,19,1,132,1,552,903,9,0,0,9,0,652,894,5,346,109,13,40,29,2,3,222,84,11.7
Montravius Adams,11848,DI,PIT,11,4,2,,0,0,25,77.8,60.5,42.5,74.3,48.1,52.2,3,6,0,,11.1,2,0,2,0,0,1,0,0,0,313,313,118,180,0,15,0,0,165,148,0,10,12,0,10,0,0,0,
Cameron Sutton,11850,CB,PIT,17,6,0,68.9,0,1,25,56.6,59.3,89.4,37.2,68.8,50.5,0,2,2,62,15.7,11,4,3,108.8,51,0,120,784,684,1153,29,0,0,29,0,16,1124,5,464,204,21,53,74,2,6,595,215,11.7
Rasul Douglas,11854,CB,GB,13,1,0,51.5,1,1,12,77.2,74.5,60.6,,56.8,61.5,0,0,5,54,11.5,7,7,5,46.3,34,0,51,673,490,734,4,0,0,4,0,0,730,0,244,5,14,53,66,0,2,360,114,10.6
Trey Hendrickson,11858,ED,CIN,20,8,1,66.7,0,4,7,61.3,73.4,60.7,86.9,40.9,54.2,14,53,0,28,24.1,7,0,4,90.3,4,20,0,0,56,893,891,0,19,835,37,0,2,560,277,2,24,14,6,87,0,47,37,11.8
Vince Biegel,11863,ED,MIA,4,1,0,,0,0,17,60,77.4,69.6,68,67,70.5,0,0,0,,0,0,0,0,0,0,0,0,0,1,7,6,0,0,6,0,0,1,1,5,0,0,0,0,0,0,0,0,
Jaleel Johnson,11864,DI,HST,12,8,0,,0,0,13,74.6,44.4,66.8,61.9,35.2,30.2,2,10,0,,15.4,4,0,1,0,0,0,0,0,0,322,322,117,197,1,7,0,0,159,163,0,10,14,0,12,0,0,0,
Eddie Jackson,11867,S,CHI,14,13,1,60.7,0,1,6,56.9,59,65.4,72,61.6,65.9,0,1,0,67,11.3,9,1,1,132.3,17,0,234,1,429,787,60,0,0,60,0,325,727,9,349,167,13,58,28,1,4,269,76,15.8
Rayshawn Jenkins,11868,S,JAX,14,16,0,67.6,0,0,15,61.3,56.9,0,55.8,57.3,71.3,2,4,0,33,9.2,7,3,6,89,25,0,387,14,457,836,55,0,0,55,0,250,781,28,351,130,24,53,37,6,0,272,101,10.9
Jalen Reeves-Maybin,11879,LB,DET,15,20,4,73.9,0,2,11,52,55.8,53.9,70.4,57,39.5,1,6,0,24,16.1,14,1,1,105.2,34,0,532,7,294,615,33,0,0,33,0,0,582,73,248,43,32,53,46,7,2,298,220,8.8
Samson Ebukam,11880,ED,SF,20,4,1,25,1,1,28,68.1,67,73.6,62.9,65,83.4,5,31,0,12,0,0,0,2,39.6,1,9,14,0,15,681,667,1,15,634,17,0,14,451,215,0,26,30,4,45,0,12,1,12
Deatrich Wise Jr.,11886,ED,NE,17,10,4,,0,1,19,,62.2,40.2,66.8,58.9,66.5,4,20,0,,6.8,3,0,4,0,0,4,3,0,0,562,559,1,102,302,154,0,3,314,248,0,25,31,0,28,0,0,0,
Carlos Watkins,11897,DI,DAL,16,11,1,,1,0,9,72.5,58.3,57.2,59.4,54.6,70.8,0,4,1,,5.9,2,0,2,0,0,1,1,0,2,469,468,89,336,13,30,0,1,252,215,0,16,21,0,5,0,0,0,
Grover Stewart,11899,DI,IND,17,12,2,0,0,1,14,76.3,72.6,58.5,65.9,70.5,44.8,3,18,0,,12.2,6,1,3,39.6,0,1,0,0,8,643,643,488,151,3,1,0,0,333,302,0,23,31,1,22,0,0,0,
Damontae Kazee,11904,S,DAL,18,13,0,46.7,1,2,9,66,61.8,14.8,54,57.6,55.5,0,0,2,28,15.2,10,2,4,63.5,7,0,102,4,602,930,4,0,0,4,0,784,926,4,324,36,6,43,15,0,3,81,51,11.6
Desmond King II,11906,CB,HST,16,13,0,69.2,1,1,13,47.7,53,67.4,53.8,75.3,69.4,0,0,3,46,9.9,10,4,4,90.4,63,0,29,741,528,929,31,0,0,31,0,1,898,5,396,127,20,78,91,0,3,729,325,11.6
Corn Elder,11907,CB,WAS,2,0,0,75,0,0,32,63.1,63.4,73.5,,60,37.2,0,0,0,34,25,1,1,0,116.7,3,0,2,15,16,19,0,0,0,0,0,0,19,0,3,2,0,3,4,0,0,55,37,18.3
Jayon Brown,11910,LB,TEN,11,15,0,88,0,0,31,63.3,53,45.7,49,42.5,64.5,1,1,1,34,11.3,7,1,1,92.7,22,0,375,11,277,444,34,0,0,34,0,5,410,21,146,19,18,40,25,2,0,256,172,11.6
Nate Hairston,11913,CB,DEN,10,0,0,53.3,0,0,10,76,73.3,79.2,54.7,50.5,81.1,0,0,0,13,0,0,3,0,101.4,8,0,19,22,120,148,0,0,0,0,0,2,148,2,26,105,3,7,15,0,2,55,17,6.9
Anthony Walker,11916,LB,CLV,13,32,0,82.5,0,0,8,78.2,69.1,86.1,68,51.2,65.3,0,4,0,24,9.4,11,2,0,95.9,33,1,615,1,399,701,9,0,0,9,0,5,692,19,283,70,37,74,40,5,0,281,227,8.5
Matt Milano,11918,LB,BUF,18,21,0,64.4,1,0,4,59.6,67,49.9,79.7,68.3,66.2,4,9,0,26,12.7,14,5,3,87.9,47,3,846,11,543,1038,97,0,0,97,0,5,941,96,399,79,43,75,73,16,2,403,261,8.6
Marquel Lee,11923,LB,LV,5,2,0,100,0,0,23,65.2,50.4,74.8,60,48.6,31.7,0,0,0,6,28.6,2,0,0,91.7,1,0,34,0,6,35,0,0,0,0,0,0,35,1,28,0,1,3,1,0,0,6,0,6
Brian Allen,11928,CB,CLV,1,0,0,,0,0,8,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Davon Godchaux,11934,DI,NE,18,23,0,,0,1,19,65.3,63.7,77.2,55.6,64.5,61,4,12,0,,7,5,0,1,0,0,1,3,0,1,673,670,366,243,5,56,0,3,342,330,0,26,43,0,17,0,0,0,
Chuck Clark,11941,S,BLT,16,13,2,68.9,0,0,3,61.1,66.2,67.6,72.3,72.5,68.3,0,9,2,50,10.6,9,4,1,112.1,31,1,302,32,623,1023,115,0,0,115,0,449,908,53,347,125,24,63,45,10,4,448,182,14.5
Xavier Woods,11946,S,MIN,17,21,0,59.5,0,2,18,58.3,66.4,34.5,74.2,87.5,88,0,0,3,75,5.4,6,6,4,102.6,25,1,245,9,749,1207,31,0,0,31,0,743,1176,9,449,179,18,84,42,1,5,414,140,16.6
Jordan Evans,11947,LB,CIN,4,2,0,100,0,0,7,50.2,57.7,76.4,67.3,68.5,79.2,0,0,0,34,0,0,0,0,118.8,3,0,31,0,30,44,8,0,0,8,0,1,36,4,10,4,0,3,3,0,0,52,31,17.3
Vincent Taylor,11949,DI,HST,1,1,0,,0,0,13,,50,75.9,67.1,42.3,28.3,0,0,0,,33.3,1,0,0,0,0,0,0,0,0,25,25,4,19,0,2,0,0,15,10,0,0,1,0,0,0,0,0,
Tanner Vallejo,11950,LB,ARZ,10,7,0,25,0,0,1,42.2,30.7,77.2,59.3,32.1,28.1,1,0,0,4,30.4,7,1,0,39.6,1,0,147,3,74,159,1,0,0,1,0,0,158,9,76,7,6,9,4,1,0,4,0,4
Al-Quadin Muhammad,11951,ED,IND,17,16,0,100,1,1,14,61.1,64.6,76.8,61,63.4,36.8,7,23,0,7,16.7,9,0,2,95.8,1,7,1,0,17,800,799,0,14,749,36,0,1,457,326,0,21,29,1,37,0,7,-4,7
D.J. Jones,11953,DI,SF,20,14,0,66.7,0,1,28,70.2,73.7,87.1,66.6,67.2,38.1,1,20,0,8,12.7,9,0,0,71.5,2,3,0,0,5,654,653,54,515,0,84,0,1,348,301,0,46,48,3,24,0,10,10,5
Pita Taumoepenu,11957,ED,DEN,2,0,0,,0,0,10,,78,69.5,60,60.1,,0,0,0,,,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,1,1,2,1,0,0,0,0,0,0,0,
Brandon Wilson,11962,S,CIN,3,0,0,100,0,0,7,60.3,58.3,76.3,60,53.1,81.9,0,0,0,15,0,0,0,0,118.8,1,0,8,2,49,79,1,0,0,1,0,60,78,1,29,8,0,3,1,0,0,15,11,15
Rudy Ford,11963,CB,JAX,15,9,1,83,0,0,15,59.4,57.7,84,63.4,43.4,76.6,1,7,1,19,5.9,3,0,0,83.2,39,1,99,18,256,423,31,0,0,31,0,1,392,54,113,273,14,39,47,9,0,286,201,7.3
Ifeadi Odenigbo,11975,ED,CLV,9,4,0,100,0,0,8,41.3,49.6,51.9,64.9,47.7,29.3,3,2,0,12,20,3,0,1,116.7,1,0,1,0,2,162,161,0,1,147,13,0,1,85,75,0,5,8,1,5,0,12,17,12
Isaac Rochell,11980,ED,IND,12,1,0,,0,0,14,64.2,58.6,86.7,55.9,55,55.8,3,5,0,,11.8,2,0,0,0,0,0,0,0,1,177,177,0,2,166,9,0,0,104,72,0,9,14,0,8,0,0,0,
Adrian Colbert,11983,S,CLV,5,3,0,57.1,0,0,8,44.5,44.1,81.2,53.4,57.7,31.4,0,0,0,19,25,4,0,0,77.7,4,0,35,0,87,161,5,0,0,5,0,92,156,4,70,29,1,9,7,0,0,47,28,11.8
Elijah Lee,11987,LB,CLV,8,1,0,100,0,0,8,64.4,67.7,81.7,60,66.4,57.9,0,0,0,17,11.1,1,0,0,112.5,2,0,67,1,36,74,3,0,0,3,0,0,71,2,36,1,1,7,2,0,0,22,2,11
Noah Brown,11993,WR,DAL,1,0,0,,0,0,9,60.7,70.9,60,,,,0,0,0,,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Patrick O'Connor,12005,DI,TB,8,1,0,100,0,0,30,60.9,60.1,77.4,72.1,41.6,71.1,2,1,0,2,0,0,0,0,118.8,1,1,1,0,2,46,44,2,18,6,18,0,2,30,14,0,2,2,1,4,1,2,0,2
Michael Davis,12040,CB,LAC,14,6,0,55,3,0,27,54.4,54,86.4,,49.4,58,0,0,1,44,12.5,8,8,8,97.4,44,0,115,727,523,851,4,0,0,4,0,0,847,0,328,5,13,50,80,0,6,571,200,13
Greg Mabin,12068,CB,TEN,5,3,0,58.8,0,0,31,50.4,52,82.3,,65.7,55.1,0,0,0,19,16.7,2,1,1,94,10,0,5,160,144,171,0,0,0,0,0,0,171,0,27,6,1,7,17,0,1,95,25,9.5
C.J. Board,12088,WR,NYG,1,0,0,,0,0,21,60.7,70.2,60,,,,0,0,0,,,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Josh Tupou,12093,DI,CIN,19,9,0,,0,0,7,60,54.9,85.9,59.1,50.6,55.4,1,10,0,,5.9,1,0,0,0,0,1,0,0,0,436,436,56,350,2,28,0,0,235,201,0,7,7,0,12,0,0,0,
Kai Nacua,12102,S,NYJ,1,0,0,100,0,0,22,51.5,55,69.4,,62.1,79.5,0,0,0,19,0,0,0,0,118.8,1,0,3,0,7,11,1,0,0,1,0,4,10,0,4,2,0,2,1,0,0,19,0,19
Marcus Kemp,12137,WR,KC,2,0,0,,0,0,16,,62,60,,60,70.6,0,0,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,
Adam Butler,12214,DI,MIA,17,5,3,0,0,0,17,51.7,54.4,87.1,58.2,55.5,28.3,3,19,0,,27.3,6,0,0,39.6,0,2,2,1,40,592,588,282,219,9,78,0,4,419,133,0,7,11,1,24,0,0,0,
Arthur Maulet,12224,CB,PIT,15,7,0,72,0,1,25,43.9,57.5,84.9,67.2,84,72,2,7,0,39,6.3,3,0,0,118.9,18,0,40,7,204,380,61,0,0,61,0,1,319,36,140,270,19,38,25,9,1,261,116,14.5
Calvin Munson,12236,LB,MIA,4,2,0,100,0,0,17,29,55.5,70.6,,84.5,26.5,0,0,0,18,40,2,0,0,110.4,2,0,12,0,3,12,0,0,0,0,0,0,12,0,9,0,1,1,2,0,0,21,26,10.5
