player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Maliek Collins,10701,DI,LV,12,4,0,,0,0,23,57.4,39.2,45.8,57.6,32.2,28.3,2,12,0,,22.2,4,0,3,0,0,0,0,0,1,505,504,31,351,2,120,0,1,320,184,0,8,10,0,14,0,0,0,
Will Redmond,10702,S,GB,15,4,0,70.8,0,0,12,59,55.1,36.8,64.8,39.7,29.4,2,0,0,52,28.1,9,1,1,127.4,17,0,117,5,276,372,9,0,0,9,0,107,363,13,83,134,4,19,24,2,2,222,180,13.1
Yannick Ngakoue,10703,ED,BLT,17,2,0,100,0,4,3,57.9,69.3,90.1,74.5,46.7,30.6,6,31,0,17,27.3,6,0,0,101,4,7,0,0,23,698,698,0,0,688,10,0,0,475,200,0,17,14,4,44,0,33,39,8.3
Darian Thompson,10705,S,DAL,13,7,0,76.2,0,1,9,51.3,47.2,87.2,56.6,39,52.6,1,0,1,37,17.8,8,0,0,113.4,16,0,140,7,288,479,22,0,0,22,0,261,457,11,180,47,9,30,21,1,2,181,44,11.3
Jonathan Bullard,10706,DI,SEA,6,4,0,,0,0,29,60,56.5,0,75.3,54.7,53.3,2,2,0,,10,1,0,2,0,0,0,1,0,0,117,116,0,72,9,35,0,1,56,61,0,5,5,0,4,0,0,0,
Shilique Calhoun,10709,ED,NE,10,3,0,100,0,2,19,58.5,50.3,85,58.3,41.8,60.2,1,6,0,11,11.1,2,0,0,94.4,3,2,29,0,36,256,224,0,9,194,21,0,32,114,106,3,5,13,3,9,0,20,14,6.7
Daryl Worley,10711,CB,LV,10,3,0,72.2,0,0,23,42.2,44.8,45.8,64.1,62.9,64.2,0,1,0,80,16,4,2,3,153.9,13,0,52,211,213,346,2,0,0,2,0,48,344,5,128,32,5,18,18,1,3,237,86,18.2
Jordan Jenkins,10717,ED,NYJ,12,9,1,100,0,1,22,52.4,69.4,60.5,64.8,74.7,51.1,4,23,0,9,15.6,5,0,2,102.8,3,4,2,1,30,528,524,0,1,499,24,0,4,301,197,1,15,18,3,31,0,26,22,8.7
Kendall Fuller,10718,CB,WAS,15,6,0,52.7,1,0,32,65.4,66.7,67.2,53,70.5,71.2,0,0,4,55,8.3,5,9,5,73.8,39,0,89,806,573,966,9,0,0,9,0,11,957,3,390,51,11,49,74,0,5,494,150,12.7
Nick Vigil,10721,LB,LAC,12,9,0,81,0,1,27,60.5,60.6,79.9,61.4,59,77.6,0,0,0,23,7.1,3,2,0,106.7,17,2,261,2,152,312,25,0,0,25,0,4,287,8,152,20,13,30,21,2,1,122,92,7.2
Kyler Fackrell,10722,ED,NYG,12,4,1,100,1,1,21,48.2,57.6,37.2,60.1,66,28.9,5,10,1,25,24.3,9,0,4,99.7,14,4,9,0,101,608,595,0,0,595,0,0,13,283,224,4,18,24,14,19,1,131,87,9.4
Javon Hargrave,10723,DI,PHI,15,10,1,100,0,0,24,52.8,61.2,27.8,83.9,48.1,57.3,3,28,0,21,10.8,4,0,5,158.3,3,6,0,0,5,602,601,21,497,2,81,0,1,339,258,0,23,23,3,37,1,47,21,15.7
Justin Simmons,10732,S,DEN,16,10,2,76.9,0,0,10,79,77.4,61.5,63,74,76,0,5,5,47,10.9,11,3,1,99.8,40,0,319,4,664,1088,2,0,0,2,0,619,1086,8,416,144,28,80,52,5,7,420,201,10.5
Joe Schobert,10733,LB,JAX,16,37,0,78.9,0,2,15,43.1,54.2,49.4,69.9,65.5,44.7,3,4,3,34,12.8,20,1,2,99.3,56,3,1003,7,545,1110,20,0,0,20,0,2,1090,61,504,78,51,99,71,10,3,616,379,11
Sheldon Day,10737,DI,IND,4,0,1,,0,0,14,,56.8,78.7,69.6,46.5,69,0,1,0,,0,0,0,0,0,0,0,0,0,0,62,62,2,53,0,7,0,0,34,28,0,2,2,0,1,0,0,0,
Tavon Young,10738,CB,BLT,2,1,0,50,0,0,3,57.8,57.4,75.2,51.3,63.6,79.3,0,0,0,28,0,0,0,1,85.4,2,0,5,3,27,39,2,0,0,2,0,0,37,4,8,28,0,2,4,0,0,40,5,20
Eric Murray,10740,S,HST,14,11,0,81.4,0,1,13,50.4,53.9,24.2,74.1,64.3,71.9,2,4,0,51,10.1,8,2,5,127.4,57,2,163,51,501,941,44,0,0,44,0,208,897,38,402,475,14,60,70,8,5,620,339,10.9
Ryan Smith,10742,CB,TB,2,0,0,,0,0,30,63.3,64.1,86.7,,,,0,0,0,,,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
B.J. Goodson,10743,LB,CLV,16,24,1,79.5,0,0,8,66.1,66,87,58.2,62.8,89.3,2,1,2,43,4.6,5,4,0,96.6,58,1,797,5,555,937,20,0,0,20,0,4,917,43,339,111,27,79,73,4,2,565,370,9.7
Nick Kwiatkoski,10747,LB,LV,12,10,0,71.4,0,1,23,75.3,67.1,55.5,62.7,54.6,66.7,1,6,1,23,10.3,9,3,3,83.8,25,1,594,1,345,651,8,0,0,8,0,1,643,25,281,47,30,68,35,8,1,206,117,8.2
De'Vondre Campbell,10749,LB,ARZ,16,21,0,72.4,1,1,1,51.5,49,85.7,51.1,48.3,76.4,0,4,0,30,8.1,9,3,1,97.7,42,2,688,27,476,880,58,0,0,58,0,2,822,55,349,105,36,81,58,6,1,411,281,9.8
Hassan Ridgeway,10750,DI,PHI,7,1,0,,0,0,24,59.9,69.2,81.2,71.3,61.8,55.6,0,3,0,,9.1,1,0,0,0,0,1,0,0,1,138,138,5,125,0,8,0,0,67,70,0,9,9,0,4,0,0,0,
Juston Burris,10752,S,CAR,13,9,1,80,0,0,5,59.5,55.3,88,67.9,38.8,29.2,1,2,1,49,19.7,12,1,0,112.2,32,0,177,20,482,790,59,0,0,59,0,340,731,27,281,194,15,40,40,3,2,377,190,11.8
David Onyemata,10754,DI,NO,17,11,1,,0,0,20,72.5,88.8,76.3,81.6,76.5,49,10,32,1,,10.9,5,0,1,0,0,7,5,0,1,666,661,88,480,5,88,0,5,428,237,0,31,30,0,49,0,0,0,
Deon Bush,10758,S,CHI,11,1,0,71.4,0,0,6,57.3,57.9,80.7,,60.7,28.7,0,0,1,48,33.3,1,1,0,74.1,5,0,35,4,76,83,1,0,0,1,0,15,82,0,7,27,0,1,7,0,0,110,88,22
Demarcus Robinson,10760,WR,KC,1,0,0,,0,0,16,,60,60,60,,,0,0,0,,,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Blake Martinez,10765,LB,NYG,16,35,0,74.6,1,2,21,73.9,75.9,87.3,54.7,75.2,81.9,3,4,1,20,6.5,10,3,2,82.6,47,3,946,7,573,1063,55,0,0,55,0,5,1008,79,411,50,58,108,63,10,0,377,148,8
Willie Henry,10766,DI,SF,1,0,0,,0,0,28,,61,69.8,59.6,60.4,,0,0,0,,,0,0,0,0,0,0,0,0,0,4,4,0,3,0,1,0,0,1,3,0,0,0,0,0,0,0,0,
Rashard Robinson,10767,CB,DAL,4,4,0,76.9,0,0,9,55.9,60.3,83.1,,73.6,73.5,0,0,0,20,5.6,1,0,1,134.9,10,0,9,165,97,187,2,0,0,2,0,0,185,0,90,10,3,13,13,0,2,91,18,9.1
Dean Lowry,10771,DI,GB,18,15,2,,0,0,12,59.3,60,77.8,60.3,57.9,79.9,1,17,0,,2.5,1,0,1,0,0,3,0,0,6,694,694,2,439,71,182,0,0,359,329,0,16,24,0,21,0,0,0,
Matthew Judon,10780,ED,BLT,16,14,1,87.5,2,1,3,73,66,0,67,66.7,58.7,16,23,0,21,11.1,6,0,8,108.3,7,7,73,4,107,632,547,0,2,544,1,0,85,337,188,8,28,34,8,46,0,80,25,11.4
Quinton Jefferson,10781,DI,BUF,19,7,1,,2,1,4,64.9,59.1,29.7,67.9,50.5,55.2,5,22,0,,10.3,3,0,5,0,0,3,1,0,2,634,633,24,297,33,279,0,1,420,212,0,14,19,0,30,0,0,0,
Matt Ioannidis,10786,DI,WAS,3,0,0,,0,0,32,,67.8,22,77,56.6,72.4,2,4,0,,0,0,0,1,0,0,2,0,0,0,81,81,11,42,1,27,0,0,53,28,0,4,5,0,8,0,0,0,
LeShaun Sims,10791,CB,CIN,12,9,0,80,0,0,7,40.1,43.1,84.9,57.6,56,51.2,0,0,1,43,15,9,3,3,139.6,52,0,87,473,356,607,0,0,0,0,0,1,607,2,249,45,7,42,65,0,9,621,191,11.9
D.J. Reader,10800,DI,CIN,5,5,2,,0,0,7,60.3,69.6,84.2,60.7,69.3,27.4,1,3,0,,23.1,6,0,0,0,0,0,0,0,0,259,259,61,190,0,8,0,0,149,110,0,13,15,0,4,0,0,0,
Marqui Christian,10801,S,CHI,1,0,0,,0,0,6,60,60,62.9,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Temarrick Hemingway,10811,TE,WAS,1,0,0,,0,0,32,,60,60,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
DeAndre Houston-Carson,10819,S,CHI,13,1,0,60,0,0,6,88.9,89.9,85.1,,68.4,55.4,0,0,1,15,12.5,1,2,0,36.7,6,0,42,6,84,95,0,0,0,0,0,17,95,0,11,28,4,6,10,0,0,58,28,9.7
Anthony Brown,10823,CB,DAL,10,2,0,76.1,2,0,9,48.3,54.6,85.3,74.2,74.5,59.2,0,2,2,51,9.5,4,1,3,108.2,35,0,54,388,301,534,3,0,0,3,0,2,531,3,230,87,8,36,46,2,3,432,173,12.3
Blake Countess,10830,S,PHI,1,0,0,100,0,0,24,52.1,49.3,71.1,,,81.8,0,0,0,10,0,0,0,0,108.3,1,0,0,0,6,6,0,0,0,0,0,6,6,0,0,0,0,3,1,0,0,10,12,10
Derek Watt,10832,FB,PIT,2,0,0,,0,0,25,,64.2,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Anthony Zettel,10836,ED,NO,1,0,0,,0,0,20,,59.5,72.7,63.7,59,,0,1,0,,,0,0,0,0,0,0,0,0,0,8,8,0,0,7,1,0,0,6,2,0,0,0,0,1,0,0,0,
Kamu Grugier-Hill,10842,LB,MIA,12,3,0,88.2,1,0,17,50,50.4,28.9,73.1,45.1,51.2,1,3,0,26,16,4,0,3,121.8,15,1,107,2,114,207,71,0,0,71,0,1,136,38,55,26,3,18,17,5,1,145,102,9.7
Kavon Frazier,10846,S,MIA,6,2,0,100,0,0,17,66.4,68.8,79.3,59.9,64.7,77.6,0,1,0,8,0,0,0,0,100,1,0,4,5,22,48,15,0,0,15,0,22,33,8,18,2,0,1,1,1,0,8,0,8
Elandon Roberts,10848,LB,MIA,13,14,0,79.2,0,1,17,26.7,29.3,84.4,67.3,55,36.8,2,4,0,41,17.3,13,0,0,125,19,2,394,0,140,402,5,0,0,5,0,0,397,34,228,3,25,48,24,8,1,256,164,13.5
Kevon Seymour,10852,CB,PHI,2,2,0,50,0,0,24,58.1,55.8,0,,64,80.3,0,0,0,37,0,0,0,1,135.4,2,0,4,75,61,83,0,0,0,0,0,0,83,0,22,3,1,5,4,0,1,68,0,34
Will Parks,10853,CB,DEN,10,3,0,71.4,0,0,10,52.5,57.5,82.8,59.2,77.3,62.4,0,0,0,32,12.5,4,0,0,110.3,20,1,41,6,209,314,14,0,0,14,0,32,300,14,91,221,14,25,28,1,1,247,110,12.4
Stephen Weatherly,10861,ED,CAR,9,2,0,100,0,0,5,59.2,53.7,88.3,54.1,52.2,30,2,10,0,22,15,3,0,0,118.8,2,0,2,0,6,358,356,1,20,282,53,0,2,206,146,0,8,15,2,12,0,33,13,16.5
Jalen Mills,10867,S,PHI,15,14,0,61.2,0,1,24,66.9,68.9,85.3,68.3,67.2,56.1,4,3,1,55,14.3,12,2,3,90,30,2,329,227,569,1014,39,1,0,38,0,236,975,27,418,182,26,58,49,9,2,374,188,12.5
Jayron Kearse,10878,S,DET,11,6,0,65.6,0,1,11,58.7,55.7,27,54.4,56.1,73.3,1,5,0,16,6.9,4,2,4,96.2,21,0,233,30,280,503,70,0,0,70,0,45,433,27,196,125,18,48,32,6,2,143,85,6.8
Clayton Fejedelem,10879,S,MIA,4,0,0,100,0,0,17,32.9,36.5,73.7,65.4,61.5,77.2,0,1,0,44,0,0,0,0,158.3,1,0,4,0,5,14,2,0,0,2,0,8,12,4,5,0,0,1,1,1,1,44,1,44
Tyler Matakevich,10880,LB,BUF,6,0,0,75,0,0,4,80,73.4,75.9,55.7,57,62.2,0,1,0,10,9.1,1,2,0,90.6,6,0,65,0,37,72,2,0,0,2,0,0,70,11,24,5,1,10,8,1,0,50,25,8.3
Joe Walker,10885,LB,SF,3,0,0,100,0,0,28,48.6,66.4,72.3,,81.1,77,0,0,0,22,0,0,0,0,118.8,1,0,11,0,8,14,0,0,0,0,0,0,14,0,6,3,2,2,1,0,0,22,4,22
Mike Hilton,10898,CB,PIT,13,7,0,70,0,1,25,62,63.7,51.2,76.7,53.9,28.2,2,4,3,40,26.2,17,3,2,82.9,35,3,95,6,296,508,40,0,0,40,0,20,468,70,142,346,28,41,50,9,2,410,249,11.7
Jarrod Wilson,10902,S,JAX,12,19,0,76.2,1,0,15,64.7,64.7,34.8,66.1,64.9,69.7,0,3,1,28,9.9,8,2,3,94.7,16,0,141,14,427,765,45,0,0,45,0,441,720,12,326,124,14,54,21,3,1,167,75,10.4
Chris Milton,10914,CB,TEN,2,0,0,,0,0,31,,44.9,64.9,,60,22.4,0,0,0,,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Matthias Farley,10953,S,NYJ,7,7,0,20,0,0,22,60.5,57.4,89.4,74.6,41.1,29.6,1,2,0,10,28.6,6,2,0,79.2,2,0,54,7,119,201,25,0,0,25,0,94,176,19,63,19,2,8,10,3,2,13,11,6.5
Justin Zimmer,10975,DI,BUF,15,8,0,,0,1,4,62.7,73.4,64.8,66,71.3,39.2,7,15,0,,17.9,5,0,1,0,0,1,0,0,0,338,338,15,253,1,69,0,0,203,135,0,12,15,0,23,0,0,0,
Trevor Williams,11004,CB,PHI,2,0,0,50,0,0,24,65.1,65.4,75.4,,61.4,78,0,0,0,11,0,0,1,0,99,2,0,4,28,26,35,0,0,0,0,0,0,35,0,9,3,0,3,4,0,1,15,3,7.5
Jared Norris,11011,LB,WAS,2,0,0,50,0,0,32,42.9,42.4,67.3,,62.2,,0,0,0,11,,0,0,0,66.7,1,0,7,0,4,7,0,0,0,0,0,0,7,0,3,0,0,0,2,0,0,11,2,11
Kalif Raymond,11028,WR,TEN,2,0,0,,0,0,31,71,72,60,,60,71.4,0,0,0,,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,
Eddie Yarbrough,11033,ED,MIN,4,1,0,,0,0,18,,36.7,83.5,58.4,30,38.7,1,0,0,,14.3,1,0,0,0,0,0,1,0,0,83,82,0,0,76,6,0,1,37,46,0,2,5,0,1,0,0,0,
Sharrod Neasman,11050,S,ATL,14,4,0,71.4,0,0,2,59.4,63.4,84.9,90.1,63.4,68,0,0,0,19,5.3,1,0,0,100.9,5,1,33,0,185,292,2,0,0,2,0,243,290,3,104,11,4,14,7,1,0,66,29,13.2
Brian Poole,11052,CB,NYJ,9,4,0,67.5,0,0,22,79.5,77.1,83.2,49.7,69.8,83.6,2,2,2,18,4.3,2,3,0,64.7,27,0,93,20,279,483,10,0,0,10,0,0,473,29,175,359,13,41,40,4,0,261,137,9.7
Trevon Coley,11093,DI,NYJ,6,3,0,,0,0,22,61.2,51.2,51.2,58.7,48.2,57.2,1,2,0,,8.3,1,0,1,0,0,1,0,0,4,192,192,6,173,0,13,0,0,117,71,0,5,8,0,4,0,0,0,
Charles Washington,11137,S,ARZ,4,0,0,50,0,0,1,82,89,73.8,57.2,73.7,79,0,0,0,3,0,0,1,0,56.3,1,0,9,0,21,40,2,0,0,2,0,23,38,1,18,6,2,3,2,0,0,3,2,3
Brian Price,11157,DI,GB,4,0,0,,0,0,12,,55.1,0,62.4,66.4,26.1,0,0,0,,50,1,0,1,0,0,0,0,0,0,16,16,10,5,1,0,0,0,8,8,0,1,1,0,0,0,0,0,
Brennan Scarlett,11169,LB,HST,10,6,0,71.4,0,0,13,70.7,55.7,84.3,55.8,48.3,47.2,1,3,0,13,18.8,6,0,0,117.9,5,0,29,1,48,286,240,1,0,236,3,0,46,70,168,16,11,20,7,4,1,28,25,5.6
Morgan Fox,11184,DI,LA,18,5,1,,0,1,26,60.2,58.7,87,68.3,44,47.4,3,23,0,,13.8,4,0,0,0,0,7,1,0,1,477,475,11,191,94,179,0,2,301,175,0,20,20,0,33,0,0,0,
Cory Littleton,11190,LB,LV,14,21,0,74.7,1,0,23,48.5,46.3,84.1,50.5,45.5,49.3,0,4,0,59,15.4,14,0,2,100.5,56,0,649,25,479,849,78,0,0,78,0,1,771,38,332,95,27,56,75,4,1,571,473,10.2
Woodrow Hamilton,11215,DI,CAR,5,1,0,,0,0,5,,37,6,55.2,42.7,22.9,0,0,0,,40,2,0,1,0,0,0,0,0,0,57,57,11,29,8,9,0,0,26,31,0,2,2,0,0,0,0,0,
Jonathan Jones,11217,CB,NE,16,12,0,70.9,0,1,19,80.8,80.7,85.7,57.4,71.8,66.9,1,1,2,35,10.1,8,3,1,99.4,61,0,109,90,443,730,11,0,0,11,0,67,719,10,277,451,20,59,86,2,5,589,372,9.7
Cre'Von LeBlanc,11218,CB,PHI,9,2,0,82.1,1,1,24,43.3,47.7,15.1,92.3,46.9,28.4,0,2,0,39,23.1,6,2,3,113.1,23,1,44,8,157,217,4,0,0,4,0,2,213,13,47,159,9,18,28,3,1,232,90,10.1
Ken Crawley,11224,CB,NO,4,0,0,0,0,0,20,84.9,84.2,73.1,,64.2,72.5,0,0,1,,0,0,0,0,0,0,0,0,9,7,11,1,0,0,1,0,0,10,0,4,1,0,1,1,0,0,0,0,
Andrew Adams,11240,S,TB,6,1,0,100,0,0,30,52.4,52.3,79.7,54.4,63.2,80.8,0,0,0,46,0,0,0,0,118.8,2,0,12,1,46,61,6,0,0,6,0,32,55,5,10,9,1,4,2,0,0,53,15,26.5
Romeo Okwara,11250,ED,DET,16,5,0,100,0,3,11,55.9,68.8,55.7,84.5,45,28.7,9,42,0,12,27.3,12,0,4,106.9,3,10,5,0,28,748,742,0,31,682,29,0,6,424,296,1,25,27,3,61,0,29,17,9.7
Doug Middleton,11262,S,JAX,2,0,0,,0,0,15,60,62.5,72,,60,,0,0,0,,,0,0,0,0,0,0,3,0,1,6,2,0,0,2,0,0,4,0,5,0,0,0,0,0,0,0,0,
Brandin Bryant,11280,DI,BUF,1,0,0,,0,0,4,,71.7,73.4,69.6,62.4,66.8,0,0,0,,0,0,0,0,0,0,0,0,0,0,7,7,4,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,
Elijhaa Penny,11300,FB,NYG,1,0,0,,0,0,21,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Kevin Peterson,11302,CB,ARZ,7,0,0,66.7,2,0,1,35.1,38.3,79.2,58.8,63.3,75.4,0,0,0,35,0,0,2,4,141,4,0,1,58,48,66,2,0,0,2,0,0,64,1,17,5,0,2,6,0,1,63,9,15.8
Antwaun Woods,11332,DI,DAL,14,11,0,,1,0,9,64.1,58.3,72,50,61.9,39.9,1,0,0,,14.8,4,0,1,0,0,1,4,0,5,457,453,159,279,0,15,0,4,208,244,0,10,12,0,2,0,0,0,
Roy Robertson-Harris,11341,DI,CHI,8,0,0,,0,0,6,63.3,67,54.8,63,64,50.1,5,7,0,,9.1,1,0,1,0,0,0,0,0,0,245,245,2,116,8,119,0,0,140,105,0,7,10,0,12,0,0,0,
Antonio Hamilton,11353,CB,KC,9,2,0,70,0,0,16,48,48.4,81.9,60.6,50,45.1,1,3,0,48,20,2,0,0,145.8,7,0,18,54,85,138,7,0,0,7,0,4,131,7,46,54,0,6,10,4,1,125,38,17.9
Tony McRae,11358,CB,DET,1,0,0,80,0,0,11,30.1,32.2,71.1,,60,78.9,0,0,0,27,0,0,0,0,155.4,4,0,4,1,14,16,0,0,0,0,0,0,16,0,2,11,0,2,5,0,2,59,7,14.8
Jaydon Mickens,11371,WR,TB,2,0,0,,0,0,30,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Myles Garrett,11756,ED,CLV,16,5,0,75,2,4,8,58.4,86,30.6,90.1,69.5,61.2,8,41,0,25,11.9,5,1,8,106.3,3,14,2,0,23,875,873,0,16,785,72,0,2,568,284,0,32,32,4,63,0,40,27,13.3
Solomon Thomas,11758,DI,SF,2,1,0,,0,0,28,60,49.5,77.2,52,47.1,68.6,0,0,0,,0,0,0,0,0,0,0,0,0,0,49,49,1,27,2,19,0,0,32,17,0,0,0,0,0,0,0,0,
Jamal Adams,11761,S,SEA,13,18,1,75.9,0,1,29,52.5,62.7,84.7,86.1,61.6,56.3,7,16,0,49,14.9,14,5,1,118.3,41,11,390,22,469,855,102,0,0,102,0,152,753,106,280,189,32,62,54,34,3,446,194,10.9
Mike Williams,11762,WR,LAC,1,0,0,0,0,0,27,60,60,62.6,,,,0,0,1,,,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,
Marshon Lattimore,11766,CB,NO,16,7,0,57.5,4,0,20,59.7,59.1,26.5,59.5,63,77.9,0,0,2,49,6.9,5,11,11,103.1,50,0,73,829,610,990,3,0,0,3,0,0,987,2,378,85,9,60,87,0,8,669,174,13.4
Haason Reddick,11768,ED,ARZ,16,10,1,77.8,1,6,1,52.6,72.8,89.7,82.6,56.7,77.6,8,35,0,42,10.9,6,2,2,103.2,14,13,47,6,150,874,787,0,2,785,0,0,87,412,312,34,34,39,18,56,0,158,87,11.3
Derek Barnett,11769,ED,PHI,13,8,0,100,0,0,24,75.4,67.9,54.1,62.6,66,67.5,9,17,0,8,8.6,3,0,3,100,1,6,1,0,8,535,533,0,0,521,12,0,2,308,219,0,24,24,1,32,0,8,12,8
Malik Hooker,11770,S,IND,2,1,0,100,1,0,14,65.4,60.6,0,,58,64.8,0,0,0,15,0,0,0,1,158.3,1,0,5,0,40,70,0,0,0,0,0,65,70,0,30,0,3,6,1,0,1,15,10,15
Marlon Humphrey,11771,CB,BLT,17,5,0,62.7,3,9,3,77.6,76.4,88.2,69.2,59.5,70.8,1,2,1,50,9.4,9,10,8,89,74,3,86,420,693,1078,16,0,0,16,0,2,1062,24,361,554,29,82,118,6,4,761,294,10.3
Jonathan Allen,11772,DI,WAS,17,18,0,,1,0,32,71,78.4,70.8,83.7,60.8,66.2,13,34,0,,6.2,4,0,2,0,0,3,8,0,5,876,868,130,523,5,210,0,8,510,361,0,34,43,0,50,0,0,0,
Adoree' Jackson,11773,CB,TEN,4,1,0,81,0,0,31,66.4,56.6,81.4,38.2,28.5,47.7,0,1,0,38,20,5,0,1,149.9,17,0,21,158,131,218,3,0,0,3,0,0,215,2,85,36,6,19,21,1,3,220,55,12.9
Jarrad Davis,11776,LB,DET,14,13,0,92.9,0,2,11,72.1,62.2,81.8,61.4,50.8,41.4,2,7,0,25,18.9,10,0,0,136.9,13,1,288,7,123,329,29,0,0,29,0,0,300,45,161,5,13,30,14,10,3,103,70,7.9
Charles Harris,11777,ED,ATL,13,0,1,100,0,0,2,51.1,55.7,45.2,59.6,62.7,58.7,1,10,0,12,13.3,2,1,2,100,3,3,8,0,30,289,281,0,5,256,20,0,8,173,86,0,9,13,3,14,0,24,24,8
Jabrill Peppers,11780,S,NYG,15,23,0,68.7,0,1,21,57.2,64.7,86.1,76.3,71.8,59.1,0,7,1,45,13.3,13,7,2,94.1,46,3,383,44,529,912,77,0,0,77,0,143,835,41,342,264,27,62,67,10,2,499,250,10.8
Takkarist McKinley,11781,ED,CIN,4,2,1,100,0,0,7,77.3,69.6,25.5,63.4,69.7,57.9,5,2,0,1,14.3,1,0,1,79.2,1,1,1,0,7,85,84,0,0,83,1,0,1,56,22,0,5,4,1,8,0,1,1,1
Tre'Davious White,11782,CB,BUF,17,16,1,63,0,1,4,71.9,68.5,50.3,92.5,39.4,56.2,1,0,3,55,13.3,11,9,7,96.2,46,2,84,974,676,1097,9,0,0,9,0,1,1088,11,410,29,17,56,73,3,5,629,144,13.7
Taco Charlton,11783,ED,KC,7,1,0,,0,1,16,60,67.6,30.6,74,56.3,35.5,2,8,0,,33.3,2,0,1,0,0,2,0,0,1,90,89,0,1,84,4,0,1,56,33,1,4,3,0,12,0,0,0,
T.J. Watt,11785,ED,PIT,16,9,5,50,0,2,25,67.8,91.6,66.7,90.5,90.3,79.2,27,33,1,20,4.8,2,0,3,83.3,2,15,49,5,64,916,828,1,0,826,1,0,88,507,345,34,45,31,4,75,1,38,3,19
Kevin King,11788,CB,GB,13,11,0,70.3,0,1,12,45.6,50.6,61.6,60,71.7,51.7,1,0,0,40,13.6,11,5,6,115,45,0,76,674,496,777,1,0,0,1,0,0,776,1,280,26,15,59,64,1,3,595,189,13.2
Budda Baker,11791,S,ARZ,15,19,1,68.6,0,1,1,68.9,75.3,85.8,70.3,80.3,72.1,1,8,2,47,11.2,14,4,2,106.5,24,2,368,23,563,1005,43,0,0,43,0,443,962,80,362,128,36,92,35,11,4,277,115,11.5
Marcus Maye,11794,S,NYJ,16,17,1,61.1,0,2,22,85.8,82.9,89.1,64.7,73,64.8,0,3,2,31,12.8,12,7,4,93.4,22,2,280,24,663,1137,85,0,0,85,0,581,1052,32,442,167,27,65,36,5,4,229,149,10.4
Marcus Williams,11797,S,NO,16,13,0,87.5,0,0,20,72.9,78.6,89.6,61.8,88.9,91,0,0,3,72,3,2,3,3,118.8,14,0,120,3,632,999,2,0,0,2,0,837,997,1,366,37,8,52,16,0,2,253,109,18.1
Sidney Jones,11798,CB,JAX,7,2,0,51.4,0,1,15,71.3,68.1,83.9,60,49,65,0,0,2,78,10.7,3,7,0,96.4,18,0,18,250,180,303,3,0,0,3,0,19,300,1,122,13,5,23,35,0,3,392,165,21.8
Quincy Wilson,11801,CB,NYG,1,0,0,,0,0,21,56.4,56.1,74,,56.5,24.1,0,0,0,,66.7,2,0,0,0,0,0,1,21,13,25,0,0,0,0,0,0,25,0,12,3,1,1,0,0,0,0,0,
Tyus Bowser,11802,ED,BLT,18,11,1,76.5,0,0,3,66.7,68.3,59.9,62.2,71.7,49,11,20,3,16,12.5,5,2,2,51.7,13,2,90,5,155,582,479,0,0,479,0,0,103,284,143,7,20,24,17,33,0,104,79,8
Ryan Anderson,11804,ED,WAS,9,4,0,,1,0,32,60.4,49.6,49.5,45.6,59.6,58.8,0,1,0,,11.1,1,0,1,0,0,0,0,0,1,146,145,0,0,142,3,0,1,67,78,0,3,4,0,1,0,0,0,
